,PROJECT,DATE,SITE,SAMPLE,SUBSTRATE,AVERAGE.DEPTH,CPOM.OM.AREA.g.m2,CPOM.ASH.AREA.g.m2,EPIL.OM.AREA.g.m2,EPIL.ASH.AREA.g.m2,EPIL.CHLA.MG.M2.HAUER,EPIL.PHAEO.MG.M2.HAUER,EPIL.640.664,PHICOCYANIN.MG.M2,EPIL.CHLA.MG.M2.RITCHIE,EPIL.CHLB.MG.M2.RITCHIE,EPIL.CHLC.MG.M2.RITCHIE,EPIL.CHLD.MG.M2.RITCHIE,EPIL.CHL.TOTAL.MG.M2.RITCHIE,EPIP.OM.AREA.g.m2,EPIP.ASH.AREA.g.m2,EPIP.CHLA.MG.M2.HAUER,EPIP.PHAEO.MG.M2.HAUER,EPIP.640.664,EPIP.PHICOCYANIN.MG.M2,EPIP.CHLA.MG.M2.RITCHIE,EPIP.CHLB.MG.M2.RITCHIE,EPIP.CHLC.MG.M2.RITCHIE,EPIP.CHLD.MG.M2.RITCHIE,EPIP.CHL.TOTAL.MG.M2.RITCHIE,FBOM.AREA.g.m2,FBOM.ASH.AREA.g.m2,FBOM.CHLA.MG.M2.HAUER,FBOM.PHAEO.MG.M2.HAUER,FBOM.640.664,FBOM.PHICOCYANIN.MG.M2,FBOM.CHLA.MG.M2.RITCHIE,FBOM.CHLB.MG.M2.RITCHIE,FBOM.CHLC.MG.M2.RITCHIE,FBOM.CHLD.MG.M2.RITCHIE,FBOM.CHL.TOTAL.MG.M2.RITCHIE,FILA.OM.AREA.g.m2,FILA.ASH.AREA.g.m2,FILA.CHLA.MG.M2.HAUER,FILA.PHAEO.MG.M2.HAUER,FILA..640.664,FILA.CHLA.MG.M2.RITCHIE,FILA.CHLB.MG.M2.RITCHIE,FILA.CHLC.MG.M2.RITCHIE,FILA.CHLD.MG.M2.RITCHIE,FILA.CHL.TOTAL.MG.M2.RITCHIE,MACRO.OM.AREA.g.m2,MACRO.ASH.AREA.g.m2,TOTAL.ALGAL.BIOMASS.g.m2,TOTAL.CHLA.MG.M2.RITCHIE
229,LTREB,9/29/2020,GC,1,COBBLE,33.5,,,14.7620978,57.36523613,,,1.281736282,27.42714993,37.45080804,6.332854419,3.950650825,0.943103797,48.67764776,5.440206009,33.10423231,,,1.614906832,9.769221004,14.17665985,1.605169437,2.031675029,0.719282818,18.53288127,5.16E-08,4.59E-07,,,1.44,7.6715,6.610349214,0.976352714,1.225121321,0.620396071,9.432264786,165.5816698,1049.9887,368.864687,75.67430176,1.265774379,408.1533551,59.49131252,36.74912183,4.003376082,508.3996651,,,1.86E+02,466.3911722
230,LTREB,9/29/2020,GC,3,COBBLE,20.5,,,9.171067254,29.80596858,,,1.224358974,69.2167711,53.64135797,6.577811662,6.190137016,1.201395558,67.6110424,1.314745682,8.678841437,,,1.172774869,1.907521191,1.736780186,0.052451893,0.131708715,0.104248237,2.025201342,5.66E-08,5.30E-07,,,1.282051282,6.37345,8.539791405,0.7926325,0.985394976,0.338801548,10.65667705,26.37195792,158.9994653,35.74601627,8.3505038,1.380239521,40.69989353,3.784848426,3.45695933,0.420060135,48.3620204,,,3.69E+01,104.6178231
231,LTREB,9/29/2020,GC,4,COBBLE,23.75,,,21.96660015,112.1865651,,,1.082405345,188.4277844,71.61777922,6.480125648,7.033276021,1.35834466,86.4899877,1.284346938,8.207660903,,,1.324324324,2.244947251,5.78723599,0.275243148,0.751055234,0.100088549,6.913661301,1.15E-07,2.15E-06,,,1.315789474,6.761625,2.64910125,0.19217125,0.4805775,0.20904625,3.530915,24.86938652,140.0421073,27.34738629,3.464002264,1.365313653,29.57847942,1.64135335,3.182632922,0.190014342,34.5926722,,,4.81E+01,109.6325959
232,LTREB,9/29/2020,GC,5,COBBLE,19,,,13.39883105,70.71215548,,,1.097178683,56.7486093,37.21130268,3.987267987,4.541093586,0.86511587,46.60501899,1.557351043,12.17820455,,,1.306603774,2.685378285,3.503631709,0.182410844,0.378881762,0.059621992,4.124569457,9.21E-08,1.72E-06,,,1.306122449,12.8022,4.86479705,0.66416875,0.5405975,0.30370455,6.37330015,14.78110604,80.19832453,19.39721257,2.34888121,1.331325301,21.16385446,1.484398141,2.101360155,0.148282314,24.89803129,,,2.97E+01,66.7435859
19,LTREB,10/20/2020,GC,1,COBBLE,30,101.8603455,5.005270132,18.7162729,42.51848952,71.69960022,9.668582454,1.137426901,146.1496788,78.16083398,11.67782928,-29.70941412,2.28576755,62.41550494,,,,,,,,,,,,3.00E-08,1.06E-07,4.005,3.00375,1.19047619,13.974,5.9835375,0.3212475,-0.20721,-0.1126875,5.984925,5.112955815,20.79953587,5.387857913,1.013768002,1.320197044,5.949774162,0.897456703,0.644241719,0.065647326,7.557156286,7.191213035,-703.976016,2.38E+01,90.09414564
20,LTREB,10/20/2020,GC,4,COBBLE,30,10.41390821,3.825565025,5.537248154,22.0367511,21.17772936,6.583077192,1.205387205,26.32437703,24.67697574,2.664844448,3.320618128,0.648584611,31.31118194,,,,,,,,,,,,4.69E-07,4.91E-06,38.715,36.045,1.339622642,30.75,59.203035,7.483705,4.23471,3.076045,73.997885,,,,,,,,,,,,,5.54E+00,83.88001074
246,LTREB,10/20/2020,GC,2,COBBLE,25,,,8.492356834,37.04203885,27.46018518,4.443764407,1.17274168,31.92101966,30.1671841,2.860439157,3.129204328,0.485085556,36.64210646,,,,,,,,,,,,2.75E-08,1.33E-07,3.513157895,2.880789474,1.166666667,6.1475,5.401510526,0.200631579,0.108615789,-0.108644737,5.602147368,4.598702105,21.23716345,8.683312394,0.733099325,1.28802589,9.154473392,1.580400176,0.719581732,0.114462766,11.56897325,,,1.31E+01,44.72316802
247,LTREB,10/20/2020,GC,3,COBBLE,40,,,18.5292037,75.09892808,42.65514356,10.33163518,1.15813253,58.53395092,48.77860409,4.626769664,5.264057072,0.825928452,59.49567225,,,,,,,,,,,,6.80E-08,3.80E-07,6.796363636,6.116727273,12.03846154,10.476,10.49268727,-0.158272727,-0.459261818,-0.588378182,9.28684,,,,,,,,,,,,,1.85E+01,59.27129136
248,LTREB,10/20/2020,GC,5,COBBLE,35,,,17.07941745,46.19206082,58.55717089,10.36410104,1.1,156.2184444,64.75924886,6.985976651,7.142237794,1.279456037,80.16733274,,,,,,,,,,,,1.56E-08,1.01E-07,9.345,5.191666667,1.333333333,7.9555,11.60418389,1.980016111,1.567405,0.999615556,16.15129833,,,,,,,,,,,,,1.71E+01,76.36343274
28,LTREB,6/22/2021,GC,1,COBBLE,13.875,28.79072847,127.4802511,6.430503557,11.47201835,2.335044452,34.10538455,1.111675127,30.75324021,22.73079245,3.266643848,1.603784564,0.341416526,27.94277783,,,,,,,,,,,,4.93E-09,1.36E-08,-440.850375,596.444625,10000,14.319,-79.371993,-125.7674123,-171.0896696,-28.141608,-404.3709188,4.946957858,7.885988876,-0.24349394,6.010242089,1.421319797,3.351850336,0.61367343,0.103524747,0.02803281,4.097101234,,,1.14E+01,-53.28935022
267,LTREB,6/22/2021,GC,2,COBBLE,9.8125,,,10.04093901,33.05512665,3.796008092,54.82859188,1.128552097,32.08657589,36.71359165,4.114997173,3.491659234,0.534250374,44.85473035,,,,,,,,,,,,1.41E-07,1.19E-06,-400.8504375,534.7292438,1521.73913,27.023625,-74.5794745,-116.0003331,-159.212915,-30.19817481,-379.9911624,,,,,,,,,,,2.644690736,6.769566472,1.00E+01,-37.86588285
268,LTREB,6/22/2021,GC,3,COBBLE,14.8125,,,9.143006875,25.43907207,2.441182836,41.48574831,1.070484581,28.32180836,27.15223061,3.880663216,1.423160651,0.824960603,33.28118665,,,,,,,,,,,,1.06E-08,5.43E-08,-431.0881875,583.3532813,10000,13.123875,-78.21072581,-122.2355792,-166.8113391,-27.41576006,-394.6736411,,,,,,,,,,,2.309970498,13.17000534,9.14E+00,-51.0584952
269,LTREB,6/22/2021,GC,4,COBBLE,9,,,7.313236318,18.41462382,0.842863639,27.37902054,1.116438356,28.89517544,17.12238075,2.224410269,1.339470266,0.31042268,20.9967913,,,,,,,,,,,,1.26E-08,6.39E-08,-324.405,438.7878,4800,14.733,-59.183829,-93.775365,-130.459482,-24.421347,-307.84023,,,,,,,,,,,,,7.31E+00,-42.06144825
270,LTREB,6/22/2021,GC,5,COBBLE,14.25,,,6.734490998,18.47308295,0.749212123,28.35767887,1.103244838,27.97152129,17.78030258,1.524231845,1.150813205,0.230754528,20.68621627,,,,,,,,,,,,2.64E-08,3.71E-08,-410.913,554.73255,12105.26316,12.6312,-77.689461,-117.668121,-164.901798,-30.898047,-391.157712,,,,,,,,,,,,,6.73E+00,-59.90915842
288,LTREB,7/7/2021,GC,1,COBBLE,6.625,,,8.464881046,26.5638256,0.624343436,30.40552535,1.233333333,14.32950029,18.87490991,1.533480546,1.418552716,0.356418727,22.18348443,,,,,,,,,,,,2.42E-08,7.79E-08,,,1.451612903,4.1446,1288.242292,60.33681944,-12.38654167,55.64079861,1391.842201,,,,,,,,,,,,,8.46E+00,1307.117202
289,LTREB,7/7/2021,GC,2,COBBLE,14.625,,,4.23127134,14.39731287,0.293441415,11.97974577,1.213114754,5.486914849,7.498898933,1.044651163,0.396125578,0.078181805,9.017903638,0.671110735,3.642003378,0,2.416833442,1.356687898,1.005029247,1.456432977,0.06113827,0.166065369,0.003026546,1.686672655,3.05E-08,4.71E-08,,,1.166666667,16.4385,866.9216739,132.9196304,-315.7931739,-9.639782609,674.4134348,38.86826223,96.76895222,1.454720206,66.77165748,1.622222222,41.03418368,8.213380252,5.156056906,0.209218187,54.61307875,,,4.38E+01,916.9111895
290,LTREB,7/7/2021,GC,3,COBBLE,13.8125,,,17.47810867,67.59745339,0.927150003,37.36414511,1.133333333,29.72435964,23.37268184,3.350681913,1.157214,0.382108495,28.26283093,1.431663928,6.940851703,0.048386616,4.625760519,1.430656934,2.310596846,2.801364717,0.20941945,0.29138076,0.036163287,3.338346336,3.07E-08,9.36E-08,,,1.457142857,7.3123375,998.3368056,-1982.726056,-2380.18458,-2046.135406,-5410.712306,110.2771622,468.2192499,2.339727027,122.1337508,1.662337662,75.46217301,13.40588225,3.086135001,1.245672422,93.20031836,44.42542612,367.8704016,1.29E+02,1099.973025
291,LTREB,7/7/2021,GC,4,COBBLE,14,,,11.90695422,31.36682717,0,19.92904248,1.198347107,13.58636791,11.98304588,1.282418956,0.594624408,0.328056138,14.18822269,1.980595096,6.764889742,0,2.93254112,1.457627119,2.500179783,1.718588858,0.076340623,0.144953839,0.018888189,1.958782827,5.89E-08,2.27E-07,,,1.428571429,15.022,3900.117053,386.0374737,144.004,79.60768421,4509.791263,107.645254,345.20886,2.19300632,155.9227493,1.682692308,95.33000115,18.76492264,5.844682169,1.47145796,121.4116306,,,1.22E+02,4009.148689
292,LTREB,7/7/2021,GC,5,COBBLE,9.625,,,2.272890712,70.52274792,1.011436367,55.39299835,1.134575569,29.50969774,34.08077644,4.362922315,2.309619994,0.703277213,41.45681062,1.139952903,7.485690731,-0.020291162,3.585448268,1.424,1.713729198,2.086651947,0.151584629,-0.760724315,0.044659023,1.522184887,1.51E-08,3.90E-08,,,1.34375,10.56825,1826.729791,90.80016892,114.2986959,18.11633108,2049.956953,,,,,,,,,,,,,3.41E+00,1862.897219
115,LTREB,7/20/2021,GC,1,COBBLE,26.25,,,35.8050438,164.2093388,-2.197688896,186.9958539,1.12223393,56.42381041,108.9924516,12.69653747,10.58591039,2.603503056,134.8790981,,,,,,,,,,,,3.15E-08,2.76E-08,0,6.868575,1.321428571,52.5525,4.207069125,-0.05293575,0.267626625,-0.087783938,4.334003625,,,,,,,,,,,51.21603787,382.1285817,3.58E+01,113.1995208
116,LTREB,7/20/2021,GC,2,COBBLE,33.5,,,10.59746986,31.2779693,-2.197688896,143.7288538,1.019444444,91.87903482,83.49241324,5.051408504,8.40261759,0.952976963,97.89996057,,,,,,,,,,,,4.11E-08,4.72E-08,0,7.968736364,1.321428571,34.84,4.854303795,0.241362932,0.190934773,-0.100471068,5.186160886,,,,,,,,,,,2.094005795,5.635459481,1.06E+01,88.34671703
117,LTREB,7/20/2021,GC,3,COBBLE,38.25,,,5.050868248,18.37019489,-0.1997899,19.35964127,1.044444444,11.0295997,11.28413989,1.216755283,0.796105881,0.162643944,13.45971646,2.507896387,13.64435937,0,8.98118033,1.319702602,4.612424824,5.283218886,0.361086746,0.538147037,0.092876172,6.275363391,2.92E-08,5.40E-08,0,3.744675,1.454545455,37.244025,2.303353071,-0.2972535,-0.622617107,0.173168679,1.556669357,56.68443419,572.3752224,-1.666071386,287.397314,1.436213992,166.4852658,48.23948706,-20.0371916,1.730573932,196.4190462,,,6.42E+01,185.3559776
118,LTREB,7/20/2021,GC,4,COBBLE,32.5,,,7.9878546,13.26554425,-0.380849496,46.1018315,0.997032641,36.75839519,27.00467341,1.843598981,2.013122652,0.272768831,31.13433861,1.890568046,2.946339811,0,6.699829414,1.243055556,1.748161621,3.999867203,0.196605082,0.42654628,0.044863425,4.667908261,5.59E-08,7.93E-08,-0.413214286,7.065964286,1.5,20.0525,3.888945357,0.123250833,-0.151818333,-0.072179405,3.788223214,10.78574445,71.05440722,0,33.13209213,1.347222222,19.63544954,2.392392906,1.516183516,0.362565676,23.90671549,,,2.07E+01,54.52893552
119,LTREB,7/20/2021,GC,5,COBBLE,26.25,,,8.184277254,29.79076921,-0.655560608,49.91001429,1.123028391,31.73862719,28.98076719,2.840544115,2.101655288,0.800311009,34.72346584,4.499014125,20.18476607,-0.324658587,17.14197339,1.351724138,9.50872715,9.883087076,0.585687131,1.141291664,0.175228089,11.78535901,6.02E-08,9.26E-08,-1.00125,5.5569375,1.461538462,26.9325,2.445346875,-0.198328125,-0.10049625,-0.454175625,1.69236,114.288766,658.9832747,-5.263215168,591.0590633,1.42721519,336.6377259,92.93154546,26.82058557,1.85127187,458.2429817,,,1.27E+02,377.946927
50,LTREB,8/3/2021,GC,5,COBBLE,27.625,116.3792767,6.445357055,5.15609467,15.62612364,0.140477273,22.08302734,1.027149321,13.25852915,13.33653771,1.215654545,1.016813963,0.226232598,15.79532457,,,,,,,,,,,,3.19E-08,-2.46E-09,-6.24E-16,3.022309756,1.454545455,20.0585125,1.557957018,-0.139805409,-0.098735793,-0.02656986,1.292856738,,,,,,,,,,,40.86677018,198.2795146,5.16E+00,14.89449473
138,LTREB,8/3/2021,GC,1,COBBLE,24.875,,,3.66187948,8.839019434,-0.112381819,32.12996192,1.069478908,26.40341377,19.26744272,1.672690987,1.532773939,0.268024324,22.74105572,,,,,,,,,,,,4.98E-08,1.68E-07,-0.603784091,13.28325,1.561403509,6.1864125,6.040371375,0.904821341,0.520233489,0.358949642,7.82441542,,,,,,,,,,,0.698368885,3.097892747,3.66E+00,25.3078141
139,LTREB,8/3/2021,GC,2,COBBLE,21.375,,,12.94518825,64.01800127,-1.350142681,43.87963713,1.041474654,29.96608812,25.05284507,2.395705309,1.872304042,0.447813504,29.76882873,,,,,,,,,,,,4.07E-08,7.84E-08,-0.24813587,8.064415761,1.534883721,27.381375,4.053316158,0.470732332,0.205230668,0.218490603,4.947796712,1.740904709,4.148004001,-0.065556061,7.293111765,1.380191693,4.278804068,0.48855863,0.441496131,0.050418872,5.259304585,53.68598858,248.9257158,1.47E+01,33.3849653
140,LTREB,8/3/2021,GC,3,COBBLE,35.375,,,1.031218934,2.635337276,-0.131112122,6.310863454,1.156565657,2.972529499,3.72582118,0.34828421,0.353451926,0.041960298,4.46954135,0.336139959,0.847072696,-0.107699243,3.977692032,1.298013245,0.074192812,2.26613849,0.124538107,0.331461966,0.005742481,2.727895699,6.23E-08,1.70E-07,-0.410657609,9.034467391,1.586206897,46.730375,4.643419397,0.533007429,0.404665391,0.233090489,5.814213467,36.86438975,155.9090739,-0.716434093,174.2367714,1.460869565,103.4858619,13.73478215,10.55748549,-0.018122831,127.7606373,,,3.82E+01,114.121241
141,LTREB,8/3/2021,GC,4,COBBLE,36.375,,,12.88439076,38.87531696,18.3869142,66.31151636,0.970021413,81.31605584,59.01068075,3.864282035,4.343223718,0.66751696,67.88608666,,,,,,,,,,,,5.89E-08,7.10E-08,-0.462482143,8.879657143,1.56,22.07235,4.322098286,0.075171536,0.208482446,0.100382875,4.706164589,,,,,,,,,,,,,1.29E+01,63.33277903
67,LTREB,8/17/2021,GC,1,COBBLE,22.86,,,5.81083685,14.73462201,0.5541048,30.32061464,1.005025126,52.00698981,18.45811952,1.434898583,1.097401028,0.286932068,21.27747074,,,,,,,,,,,,9.14E-09,1.14E-08,0.203454,3.865626,1.5,1.4600682,1.438673417,0.376628297,0.1253109,0.085531234,2.026152557,,,,,,,,,,,6.830128774,21.80686999,5.81E+00,19.89679294
68,LTREB,8/17/2021,GC,2,COBBLE,35.8775,,,8.791082953,25.77579662,-0.455770708,43.52610266,1.007326007,46.51592437,26.14338765,1.700887634,0.939165901,-0.167625468,28.61598129,,,,,,,,,,,,2.10E-08,8.40E-08,0,3.925173512,1.846153846,7.10015725,2.878656589,0.633547647,0.366503539,0.313926375,4.192653401,23.8700292,46.7672986,4.614608667,68.60384886,1.313364055,45.81640428,2.989321603,1.697402087,-0.740336474,49.76307763,,,3.27E+01,74.83844852
69,LTREB,8/17/2021,GC,3,COBBLE,37.7825,,,9.698368546,40.91787872,0,43.67563291,1.04,40.10506307,25.55605458,2.975625728,1.636322596,0.353430718,30.52159433,3.226943603,8.282488581,,,1.36416185,7.873742391,10.79801267,0.972291015,1.206810755,0.047998097,13.02518084,1.76E-08,3.51E-08,0,4.926662267,1.6,16.6771955,2.568967489,0.195256445,-0.101019861,0.144077852,2.807299499,100.3361917,377.3742898,5.921713561,242.790256,1.593406593,148.5128723,23.46693762,12.54201189,-0.12182022,184.4008887,,,1.13E+02,187.435907
70,LTREB,8/17/2021,GC,4,COBBLE,33.81375,,,8.038129446,28.16560558,0.171694445,40.57139735,1.057057057,22.26883382,23.7750706,3.396611913,1.617884472,0.531321642,29.32103717,5.313934303,15.31044438,,,1.35326087,7.976162775,10.75339899,0.633415181,1.344942566,0.156689508,12.88851675,3.77E-08,1.07E-07,1.177600598,11.46197915,1.479166667,9.63691875,6.510131884,0.85859874,0.82920283,0.65219814,8.850177169,75.2285633,518.1931752,7.659947214,222.9044639,1.488636364,140.6195322,14.55184845,13.14619793,0.769315466,169.0877763,,,8.86E+01,181.6581337
71,LTREB,8/17/2021,GC,5,COBBLE,46.355,,,7.955117491,30.81029631,0.168572728,46.67778832,1.13164557,20.05826053,27.68369586,3.835746149,2.085228227,0.490582625,34.09542522,,,,,1.551724138,,,,,,,,,,,,,,,,,,98.86958211,308.0863508,8.30030924,319.0085518,1.51744186,207.344989,22.52512223,13.7489804,4.560620974,248.181039,,,1.07E+02,235.0286848
72,LTREB,8/17/2021,GC,6,COBBLE,45.72,,,8.73262383,14.85680158,0,25.64771619,1.05785124,26.41335182,16.07965018,2.505165224,0.866924993,0.642992165,20.09483463,3.739045523,6.383736258,,,1.404761905,9.165221342,4.948876627,0.240196284,0.451091219,0.090915348,5.731112309,,,,,,,,,,,,107.6248161,760.9707586,3.490023429,238.3686002,1.673267327,143.7187727,24.24622539,8.888762892,-0.317069282,176.5375413,,,1.20E+02,164.7472995
73,LTREB,8/17/2021,GC,7,COBBLE,47.625,,,9.513637717,27.34016276,1.233078287,52.10988839,1.093851133,32.40178749,32.11563851,4.78550848,2.286116059,1.715054875,40.90252667,4.714143698,20.28765413,,,1.279891304,13.94881448,17.26182881,1.474488182,1.940813802,0.251664561,20.92890647,,,,,,,,,,,,108.811184,318.9116476,9.343313099,435.3983904,1.389090909,267.1262401,36.93463284,22.36916008,2.623432599,329.0551103,,,1.23E+02,316.5037074
81,DRONE,9/9/2021,GC,1,COBBLE,18.75,,,9.263432669,48.6941113,24.6740526,13.10809044,1.223903177,30.72705052,32.53538143,5.937107271,3.20346829,1.874952094,43.55111701,1.818663324,3.352046127,10.09251165,6.103113175,1.274052478,7.920100476,13.53963999,1.10854412,1.376948872,0.515586773,16.54080997,,,,,,,,,,,,40.8181783,148.6884564,162.3204371,27.98284836,1.454965358,177.0088721,46.31985855,10.032325,0.480710328,233.8427468,,,5.19E+01,223.0838935
82,DRONE,9/9/2021,GC,2,COBBLE,30,,,12.36761211,41.32124667,40.70094861,13.23420782,1.105726872,55.4337467,48.42238441,5.412751594,4.075117645,1.336696311,59.24726154,1.758450427,3.32983166,5.09464244,1.898004046,1.248322148,1.76705561,6.208179676,0.375176623,0.744141052,0.104214377,7.431752509,,,,,,,,,,,,10.6019777,44.43427812,23.95390991,7.382516496,1.397101449,28.48314908,5.538263983,-6.084518139,0.531905637,28.46897043,,,2.47E+01,83.11371316
83,DRONE,9/9/2021,GC,3,COBBLE,34.5,,,10.44313778,32.58979203,35.09434455,12.35513226,0.917647059,53.66512438,42.47861615,5.199651803,2.579179548,1.44273929,51.70046047,17.70726843,90.66425424,26.17559856,13.16896393,1.125,36.15930609,34.34685317,4.38052514,2.585952762,1.403272904,42.71682665,,,,,,,,,,,,80.13191726,593.4841897,205.3244903,41.31838509,1.447004608,234.4544597,29.79699156,19.07366443,4.126398507,287.4529858,,,1.08E+02,311.2799291
84,DRONE,9/9/2021,GC,4,COBBLE,41.75,,,14.80535755,82.93946569,15.73345459,11.52475549,1.266423358,20.11613506,21.99294542,4.509868803,1.210200975,1.044710961,28.75786243,7.99720806,48.15161063,7.754345478,6.563098202,1.443089431,7.841472955,11.26369126,1.625553759,0.916745214,0.577208173,14.38327165,,,,,,,,,,,,130.6292705,1443.260101,258.9441707,68.49490967,1.433526012,299.2682728,52.52616961,18.05335482,3.655955692,373.5055518,,,1.53E+02,332.5249095
85,DRONE,9/9/2021,GC,5,COBBLE,47.75,,,4.890690251,17.5295527,8.363080328,4.166868093,1.177142857,9.979206174,10.62873655,1.636625531,0.761513992,0.305107085,13.33204965,2.932309622,9.463362871,9.608645484,3.0961191,1.392156863,5.434769311,11.8808269,1.561424218,1.140589137,0.24100053,14.82391542,,,,,,,,,,,,63.15682085,435.1140591,133.8676863,19.47166347,1.672413793,145.5549765,25.86474569,9.032506012,0.097046856,180.5501335,,,7.10E+01,168.06454
86,DRONE,9/9/2021,GC,6,COBBLE,20.5,,,16.54627024,68.28727104,35.12556172,17.21876763,1.130434783,37.77160871,45.2042896,6.904857579,4.121991924,2.091502809,58.32293215,4.054724788,24.48735754,4.723158095,3.449497485,1.379537954,4.193062457,6.637098905,0.631514044,0.669391931,0.307369208,8.245418412,,,,,,,,,,,,64.13313485,263.0141433,197.476882,49.12542188,1.413870246,228.8525134,56.92194651,14.24777852,2.302257936,302.325793,,,8.47E+01,280.6939019
87,DRONE,9/9/2021,GC,7,COBBLE,31.25,,,18.87762008,59.3757623,42.00270467,13.18238731,1.018050542,60.94082994,50.47037572,5.32062495,3.556973613,1.458380052,60.80668106,1.206596304,2.806037916,2.884466675,1.127564246,1.222222222,1.571381233,3.503166047,0.180611472,0.41197926,0.058796877,4.154576806,,,,,,,,,,,,12.03408959,111.0252212,39.55678463,8.588455042,1.362126246,44.66962951,4.487026304,2.987098485,0.490066612,52.63410387,,,3.21E+01,98.64317128
88,DRONE,9/9/2021,GC,8,COBBLE,34.875,,,15.00528775,58.71634339,29.90292888,16.83854248,1.039513678,36.0561842,39.41393592,7.735009457,2.176211446,1.628381438,50.95378183,32.14316432,151.9679984,28.78847585,26.34417129,1.469072165,37.41220202,44.69421759,6.041085988,3.109448342,2.579413665,56.42446057,,,,,,,,,,,,212.6810384,460.6407227,206.8028372,104.2814307,1.673469388,282.7238684,55.99231725,12.33233099,8.259111064,359.3093416,,,2.60E+02,366.8320219
89,DRONE,9/9/2021,GC,9,COBBLE,37.75,,,5.745362632,10.54368747,7.922918206,3.169167282,1.057553957,8.65592546,9.611009921,1.506983995,0.567356454,0.203853674,11.88926339,1.799371813,4.230102158,2.191445461,1.525583186,1.459770115,1.90828116,2.981296134,0.296706626,0.245773986,0.07229434,3.596090343,,,,,,,,,,,,99.27333899,675.9022745,51.76923569,22.83936869,2.094339623,60.58126291,13.49105826,11.72732294,2.180158883,87.98016796,,,1.07E+02,73.17356897
90,DRONE,9/9/2021,GC,10,COBBLE,45,,,6.049934665,21.47495892,8.26162452,4.340435569,1.205741627,7.070572497,10.62407367,1.76151237,0.683249602,0.321026159,13.38992784,4.608917277,12.43776306,8.428636389,4.315461831,1.382165605,4.548938216,10.87920718,1.1176113,-0.103337608,0.268523728,12.16207468,,,,,,,,,,,,63.80790698,1486.569615,104.0124948,13.60163393,1.485294118,105.8071523,15.83817226,12.25330717,0.80973023,134.7090062,,,7.45E+01,127.3104331
91,DRONE,9/9/2021,GC,11,COBBLE,22,,,15.74654944,51.8146593,42.32736326,8.579103157,1.0575,54.65542193,48.2734678,5.238082223,3.898383884,1.260810254,58.67105483,,,,,,,,,,,,,,,,,,,,,,,24.36987933,170.4892787,66.47649912,13.00115602,1.359735974,76.16055032,13.31370199,5.187826344,0.954134189,95.61667113,,,4.01E+01,124.4340181
92,DRONE,9/9/2021,GC,12,COBBLE,31.375,,,17.28519356,68.35508363,34.96323243,17.41168975,1.078904992,38.93751746,44.78337451,6.287886586,3.435855838,2.229307424,56.73671572,1.129430261,4.812355025,1.254930307,0.580639396,1.264705882,1.348301218,1.652179902,0.1029529,0.177719359,0.047325724,1.980188898,,,,,,,,,,,,25.7416153,219.3851762,133.5167804,28.62127667,1.386965377,149.6185333,40.08996115,7.894008692,1.458382184,199.0617197,,,4.42E+01,196.0540877
93,DRONE,9/9/2021,GC,13,COBBLE,35.75,,,0.869871754,3.311124741,1.76064849,0.704259396,0.996389892,0.318695756,2.143601392,0.298632305,0.13235695,0.068313905,2.642918161,3.32515493,8.867079814,4.809005318,2.614125968,1.382113821,3.111328995,6.288201412,0.54028041,0.55617465,0.163931985,7.54862956,,,,,,,,,,,,104.3553902,260.0067069,167.1991722,43.47178478,1.391891892,192.2320116,15.89333806,21.49848679,3.338284896,232.9633659,,,1.09E+02,200.6638144
94,DRONE,9/9/2021,GC,14,COBBLE,35.75,,,5.555955073,16.66786522,13.59820004,5.655615017,1.07106599,14.15996883,16.73309175,3.022973935,0.882003238,0.562151534,21.20032386,3.979298489,19.54873081,5.768933351,4.038253346,1.76056338,5.792597604,7.97933458,1.198865529,0.735570898,0.32557228,10.23939422,,,,,,,,,,,,103.4199357,1013.955817,309.1202396,59.53426836,1.612903226,345.1482485,49.7225201,23.80741831,1.755211792,420.4354998,,,1.13E+02,369.8606749
95,DRONE,9/9/2021,GC,15,COBBLE,42.75,,,3.953005914,11.9817819,7.276722749,3.186024555,1.158682635,5.909866605,9.250297781,1.929255697,0.365816814,0.362813267,11.90824003,4.707128604,15.20171041,6.284016686,3.667393344,1.444444444,4.876893897,8.725202257,1.163459434,0.745765432,0.268872729,10.90335541,,,,,,,,,,,,72.31873961,1658.981012,193.1983938,10.98579102,1.535433071,211.0095774,42.58390831,11.91180112,-0.028971956,265.4775351,,,8.10E+01,228.9850775
96,DRONE,9/9/2021,GC,16,COBBLE,23.875,,,19.53002389,65.07201927,36.63647284,13.23857822,1.065539112,57.38628141,44.05221905,5.281277914,3.368682471,1.51451463,54.2169786,0.748276778,1.711683129,2.172715158,0.764196366,1.204,1.432950029,2.689788255,0.174436038,0.265637508,0.062935221,3.192814793,,,,,,,,,,,,13.6307145,106.9752885,15.25645621,2.976869504,1.576576577,17.00344796,3.153303375,0.800592539,0.086072781,21.043517,,,3.39E+01,63.74545527
